,Price,Year,Mileage,City,State,Vin,Make,Model,General Model,New Car Price
1546,18900,2016,12817,Killeen, TX,3MZBM1N76GM267155,Mazda,Mazda3i,3,21000
1547,15999,2016,34219,El Paso, TX,JM1BM1U74G1305757,Mazda,Mazda3i,3,21000
1548,18980,2017,7182,Austin, TX,JM1BN1V79H1119600,Mazda,Mazda3,3,21000
1549,22061,2016,4118,San Antonio, TX,3MZBM1X72GM278683,Mazda,Mazda3i,3,21000
1550,5070,2004,117316,Cincinnati, OH,JM1BK123241213208,Mazda,Mazda34dr,3,21000
1551,15375,2016,4869,ORLANDO, FL,3MZBM1K70GM326852,Mazda,Mazda3i,3,21000
1552,12895,2014,19680,Sarasota, FL,JM1BM1T75E1215578,Mazda,Mazda3i,3,21000
1553,9900,2014,38697,Highlands Ranch, CO,JM1BM1W79E1152724,Mazda,Mazda3i,3,21000
1554,9995,2014,113895,Riverside, CA,JM1BM1V74E1127716,Mazda,Mazda3i,3,21000
1555,12845,2014,93866,White Bear Lake, MN,JM1BM1W35E1178427,Mazda,Mazda3s,3,21000
1556,15290,2017,1508,South Easton, MA,3MZBN1U70HM117672,Mazda,Mazda3,3,21000
1557,24273,2017,3060,Tustin, CA,JM1BN1M37H1100736,Mazda,Mazda3,3,21000
1558,10988,2013,26380,Johnston, RI,JM1BL1TG8D1835181,Mazda,Mazda3i,3,21000
1559,13995,2016,39101,Austin, TX,JM1BM1U74G1302485,Mazda,Mazda3i,3,21000
1560,9995,2012,92290,Memphis, TN,1YVHZ8DH5C5M41941,Mazda,Mazda64dr,6,23800
1561,19943,2016,27245,Leavenworth, KS,JM1GJ1W52G1471415,Mazda,Mazda6Grand,6,23800
1562,16600,2015,26508,Salisbury, NC,JM1GJ1V5XF1211442,Mazda,Mazda6Touring,6,23800
1563,16995,2014,21088,Oak Lawn, IL,JM1GJ1W64E1138364,Mazda,Mazda6Grand,6,23800
1564,26933,2016,1503,Schaumburg, IL,JM1GJ1W55G1470498,Mazda,Mazda6Grand,6,23800
1565,14995,2014,81464,Salem, NH,JM1GJ1W6XE1161535,Mazda,Mazda6Grand,6,23800
1566,19995,2017,7537,ORLANDO, FL,JM1GL1V58H1119419,Mazda,Mazda6Touring,6,23800
1567,6995,2006,99584,Woodinville, WA,1YVHP80D965M59047,Mazda,Mazda64dr,6,23800
1568,14487,2014,72631,NORWOOD, MA,JM1GJ1W56E1100951,Mazda,Mazda6Grand,6,23800
1569,15999,2014,35036,Des Moines, IA,JM1GJ1U64E1156852,Mazda,Mazda6Sport,6,23800
1570,15750,2016,40711,Las Vegas, NV,JM1GJ1U51G1402301,Mazda,Mazda6Sport,6,23800
1571,24999,2016,3353,Morrow, GA,JM1GJ1W51G1441144,Mazda,Mazda6Grand,6,23800
1572,8790,2011,72721,East Greenwich, RI,1YVHZ8CH0B5M02741,Mazda,Mazda64dr,6,23800
1573,10877,2011,82962,Peoria, AZ,1YVHZ8CH8B5M09467,Mazda,Mazda64dr,6,23800
1574,9995,2010,56136,Dade City, FL,1YVHZ8BH0A5M55357,Mazda,Mazda64dr,6,23800
1575,18000,2016,14791,Abilene, TX,JM1GJ1U53G1460815,Mazda,Mazda6Sport,6,23800
1576,20988,2015,22386,Houston, TX,JM1GJ1W65F1163629,Mazda,Mazda6Grand,6,23800
1577,16000,2015,56297,Willoughby Hills, OH,JM1GJ1V62F1166716,Mazda,Mazda6Touring,6,23800
1578,9995,2011,81920,ROANOKE, VA,1YVHZ8BH5B5M08066,Mazda,Mazda64dr,6,23800
1579,9995,2012,75660,Rio Linda, CA,1YVHZ8DH7C5M16457,Mazda,Mazda64dr,6,23800
1580,3827,2002,173372,Colorado Springs, CO,4F2YU09122KM31532,Mazda,Tribute3.0L,3,21000
1581,4395,2006,154072,San Antonio, TX,4F2YZ04136KM03513,Mazda,Tribute3.0L,3,21000
1582,5327,2006,134512,Frederick, MD,4F2YZ92Z66KM14177,Mazda,Tribute2.3L,3,21000
1583,3950,2005,163450,Denton, TX,4F2YZ04135KM56873,Mazda,Tribute3.0L,3,21000
1584,5000,2004,180238,Orlando, FL,4F2CZ06114KM25868,Mazda,Tribute3.0L,3,21000
1585,3852,2005,206189,Monroe, LA,4F2YZ02Z55KM48203,Mazda,Tribute2.3L,3,21000
1586,2995,2002,120204,Virginia Beach, VA,4F2CU09172KM26871,Mazda,Tribute3.0L,3,21000
1587,3995,2002,133204,West Nyack, NY,4F2YU08192KM60706,Mazda,Tribute3.0L,3,21000
1588,3995,2004,141713,Plainville, CT,4F2YZ94154KM02767,Mazda,Tribute3.0L,3,21000
1589,1995,2003,171502,Bloomingdale, NJ,4F2YZ04163KM23038,Mazda,Tribute3.0L,3,21000
1590,4934,2006,195072,Lakewood, NJ,4F2YZ92Z86KM26184,Mazda,Tribute2.3L,3,21000
1591,4495,2005,141500,Grapevine, TX,4F2YZ02Z95KM63660,Mazda,Tribute2.3L,3,21000
1592,4999,2006,159470,Longmont, CO,4F2YZ02Z76KM32165,Mazda,Tribute2.3L,3,21000
1593,5500,2002,220000,Houston, TX,4F2YU09122KM58178,Mazda,Tribute3.0L,3,21000
1594,6399,2005,130500,Lakeland, FL,4F2YZ06125KM02946,Mazda,Tribute3.0L,3,21000
1595,4976,2006,144711,Tampa, FL,4F2CZ96176KM03025,Mazda,Tribute3.0L,3,21000
1596,4995,2006,177425,Johnson City, TN,4F2CZ96106KM09992,Mazda,Tribute3.0L,3,21000
1597,3000,2004,163696,Chesapeake, VA,4F2YZ94104KM27186,Mazda,Tribute3.0L,3,21000
1598,5793,2006,100435,Davenport, IA,4F2YZ94176KM23154,Mazda,Tribute3.0L,3,21000
1599,4994,2004,122290,Wytheville, VA,4F2CZ94104KM27232,Mazda,Tribute3.0L,3,21000
1600,114851,2016,1628,New York, NY,WDDYJAJA0GA001107,Mercedes-Benz,AMG,AMG,NaN
1601,113990,2017,3062,Westfield, IN,WDDYJ7JA5HA012639,Mercedes-Benz,AMG,AMG,NaN
1602,103890,2016,6207,Villa Park, IL,WDDYJ7JA9GA009693,Mercedes-Benz,AMG,AMG,NaN
1603,107500,2016,3722,Richmond, VA,WDDYJ7JAXGA007256,Mercedes-Benz,AMG,AMG,NaN
1604,102992,2016,7800,Coconut Creek, FL,WDDYJ7JA9GA005188,Mercedes-Benz,AMG,AMG,NaN
1605,111990,2016,4561,Villa Park, IL,WDDYJ7JA8GA004212,Mercedes-Benz,AMG,AMG,NaN
1606,116988,2016,1035,Campbell, CA,WDDYJ7JA6GA008789,Mercedes-Benz,AMG,AMG,NaN
1607,109698,2016,2731,Natick, MA,WDDYJ7JA7GA004721,Mercedes-Benz,AMG,AMG,NaN
1608,97999,2016,6179,Norcross, GA,WDDYJAJA0GA001088,Mercedes-Benz,AMG,AMG,NaN
1609,102678,2016,4528,Houston, TX,WDDYJ7JA9GA008267,Mercedes-Benz,AMG,AMG,NaN
1610,108888,2016,9787,Boerne, TX,WDDYJAJA2GA000718,Mercedes-Benz,AMG,AMG,NaN
1611,132722,2017,1459,Merriam, KS,WDDYJ7JA0HA010412,Mercedes-Benz,AMG,AMG,NaN
1612,122688,2017,54,DANBURY, CT,WDDYJ7HA6HA012770,Mercedes-Benz,AMG,AMG,NaN
1613,110000,2016,6627,Newtown Square, PA,WDDYJ7JA5GA007116,Mercedes-Benz,AMG,AMG,NaN
1614,107888,2017,1746,Hollywood, FL,WDDYJ7HA6HA011649,Mercedes-Benz,AMG,AMG,NaN
1615,117900,2016,4205,West Palm Beach, FL,WDDYJAJA3GA000632,Mercedes-Benz,AMG,AMG,NaN
1616,112000,2016,7505,Davie, FL,WDDYJ7JA1GA009011,Mercedes-Benz,AMG,AMG,NaN
1617,112998,2016,3725,Duluth, GA,WDDYJAJA4GA000770,Mercedes-Benz,AMG,AMG,NaN
1618,121990,2017,1887,Villa Park, IL,WDDYJ7JAXHA009865,Mercedes-Benz,AMG,AMG,NaN
1619,97990,2016,14897,Doral, FL,WDDYJ7JA9GA004865,Mercedes-Benz,AMG,AMG,NaN
1620,20900,2014,21367,Laguna Hills, CA,WDDVP9AB6EJ003921,Mercedes-Benz,B-ClassElectric,E,53500
1621,19991,2014,30557,Buena Park, CA,WDDVP9AB4EJ003576,Mercedes-Benz,B-ClassElectric,E,53500
1622,20999,2014,14442,Lakewood, CO,WDDVP9AB9EJ002844,Mercedes-Benz,B-ClassElectric,E,53500
1623,22588,2014,17856,San Diego, CA,WDDVP9AB8EJ001345,Mercedes-Benz,B-ClassElectric,E,53500
1624,19988,2014,34174,Encino, CA,WDDVP9AB6EJ001229,Mercedes-Benz,B-ClassElectric,E,53500
1625,27963,2015,1455,Torrance, CA,WDDVP9AB6FJ004388,Mercedes-Benz,B-ClassElectric,E,53500
1626,22988,2014,22912,San Diego, CA,WDDVP9AB3EJ002354,Mercedes-Benz,B-ClassElectric,E,53500
1627,20995,2014,35739,Lynnwood, WA,WDDVP9AB4EJ002444,Mercedes-Benz,B-ClassElectric,E,53500
1628,26992,2014,6857,Riverside, CA,WDDVP9AB4EJ000483,Mercedes-Benz,B-ClassElectric,E,53500
1629,19855,2014,45471,SAN JOSE, CA,WDDVP9AB9EJ003170,Mercedes-Benz,B-ClassElectric,E,53500
1630,21998,2014,21384,Anaheim, CA,WDDVP9AB5EJ003196,Mercedes-Benz,B-ClassElectric,E,53500
1631,21998,2014,32156,Lynnfield, MA,WDDVP9AB0EJ003042,Mercedes-Benz,B-ClassElectric,E,53500
1632,26999,2016,3632,Marietta, GA,WDDVP9AB8GJ010212,Mercedes-Benz,B-ClassElectric,E,53500
1633,27950,2016,2792,Plano, TX,WDDVP9AB9GJ009196,Mercedes-Benz,B-ClassElectric,E,53500
1634,23988,2014,13788,San Diego, CA,WDDVP9AB0EJ001503,Mercedes-Benz,B-ClassElectric,E,53500
1635,20491,2014,16582,Hagerstown, MD,WDDVP9AB4EJ003142,Mercedes-Benz,B-ClassElectric,E,53500
1636,23560,2014,20011,Torrance, CA,WDDVP9ABXEJ001749,Mercedes-Benz,B-ClassElectric,E,53500
1637,27495,2014,31225,Plano, TX,WDDVP9AB0EJ001291,Mercedes-Benz,B-ClassElectric,E,53500
1638,40000,2015,129,PORTLAND, OR,WDDVP9ABXFJ005141,Mercedes-Benz,B-ClassElectric,E,53500
1639,23990,2014,21945,Signal Hill, CA,WDDVP9AB6EJ003708,Mercedes-Benz,B-ClassElectric,E,53500
1640,29550,2015,25617,Turlock, CA,55SWF4JB6FU070546,Mercedes-Benz,C-ClassC300,C-Class,41400
1641,31999,2015,20512,White Plains, NY,55SWF4KB0FU035144,Mercedes-Benz,C-ClassC300,C-Class,41400
1642,59985,2017,4600,D'Iberville, MS,55SWF6EB4HU179984,Mercedes-Benz,C-ClassAMG,C-Class,41400
1643,32850,2015,49249,Monterey Park, CA,55SWF4KB2FU084586,Mercedes-Benz,C-ClassC300,C-Class,41400
1644,43130,2016,12017,Fort Worth, TX,55SWF4JB4GU125335,Mercedes-Benz,C-ClassC300,C-Class,41400
1645,14984,2012,75415,Roseville, CA,WDDGJ4HBXCF850685,Mercedes-Benz,C-ClassC250,C-Class,41400
1646,34999,2016,17856,Barrington, IL,55SWF4KB8GU106687,Mercedes-Benz,C-ClassC300,C-Class,41400
1647,31998,2015,22475,SHREWSBURY, MA,55SWF4KB7FU065760,Mercedes-Benz,C-ClassC300,C-Class,41400
1648,16967,2014,53302,Miami, FL,WDDGJ4HB3EG191619,Mercedes-Benz,C-ClassC250,C-Class,41400
1649,19499,2014,28365,West Park, FL,WDDGF4HB8EA951032,Mercedes-Benz,C-ClassC250,C-Class,41400
1650,24944,2014,19614,Stafford, TX,WDDGF4HB5ER313984,Mercedes-Benz,C-ClassC250,C-Class,41400
1651,31981,2015,38949,Pleasanton, CA,55SWF4KB6FU001371,Mercedes-Benz,C-ClassC300,C-Class,41400
1652,28555,2015,29000,San Diego, CA,55SWF4JB6FU059434,Mercedes-Benz,C-ClassC300,C-Class,41400
1653,18995,2014,81823,RICHMOND, VA,WDDGF4HB6ER306932,Mercedes-Benz,C-ClassC250,C-Class,41400
1654,18985,2013,48580,Corpus Christi, TX,WDDGF4HB4DA807296,Mercedes-Benz,C-ClassC250,C-Class,41400
1655,22295,2014,27428,Great Neck, NY,WDDGF8AB3EA956639,Mercedes-Benz,C-ClassC300,C-Class,41400
1656,44056,2017,5250,SHREWSBURY, MA,55SWF4KB4HU191576,Mercedes-Benz,C-ClassC,C-Class,41400
1657,16990,2013,63930,Austin, TX,WDDGJ4HBXDG003810,Mercedes-Benz,C-ClassC250,C-Class,41400
1658,20494,2014,38952,Hoover, AL,WDDGF4HB6EG248350,Mercedes-Benz,C-ClassC250,C-Class,41400
1659,30000,2011,74083,Richmond, VA,WDDGF7HB7BF655824,Mercedes-Benz,C-Class4dr,C-Class,41400
1660,27996,2014,20695,Pompano Beach, FL,WDDSJ4EB3EN120835,Mercedes-Benz,CLA-ClassCLA250,CLA-Class,33100
1661,23750,2014,27689,Lilburn, GA,WDDSJ4EB5EN054515,Mercedes-Benz,CLA-ClassCLA250,CLA-Class,33100
1662,24999,2014,32507,Renton, WA,WDDSJ4EB4EN024924,Mercedes-Benz,CLA-ClassCLA250,CLA-Class,33100
1663,22994,2015,45627,Carrollton, TX,WDDSJ4EB4FN223652,Mercedes-Benz,CLA-ClassCLA250,CLA-Class,33100
1664,22977,2014,31894,Hollywood, FL,WDDSJ4EB8EN105490,Mercedes-Benz,CLA-ClassCLA250,CLA-Class,33100
1665,23999,2014,67041,Hayward, CA,WDDSJ4EB6EN063871,Mercedes-Benz,CLA-ClassCLA250,CLA-Class,33100
1666,24985,2014,36830,Bradenton, FL,WDDSJ4GB8EN074917,Mercedes-Benz,CLA-ClassCLA250,CLA-Class,33100
1667,25500,2014,25883,Monterey Park, CA,WDDSJ4EB6EN046715,Mercedes-Benz,CLA-ClassCLA250,CLA-Class,33100
1668,24895,2015,18645,Great Neck, NY,WDDSJ4GB1FN278492,Mercedes-Benz,CLA-ClassCLA250,CLA-Class,33100
1669,28493,2015,36194,WESLEY CHAPEL, FL,WDDSJ4EB1FN163569,Mercedes-Benz,CLA-ClassCLA250,CLA-Class,33100
1670,24195,2014,36003,Westbury, NY,WDDSJ4GBXEN086938,Mercedes-Benz,CLA-ClassCLA250,CLA-Class,33100
1671,23499,2014,37582,West Park, FL,WDDSJ4EBXEN043624,Mercedes-Benz,CLA-ClassCLA250,CLA-Class,33100
1672,24967,2014,49310,San Antonio, TX,WDDSJ4EB4EN140401,Mercedes-Benz,CLA-ClassCLA250,CLA-Class,33100
1673,24777,2014,55353,Hoover, AL,WDDSJ4EBXEN123604,Mercedes-Benz,CLA-ClassCLA250,CLA-Class,33100
1674,23679,2014,42331,Fishers, IN,WDDSJ4GB7EN120964,Mercedes-Benz,CLA-ClassCLA250,CLA-Class,33100
1675,25990,2015,33793,Silver Spring, MD,WDDSJ4GB9FN197742,Mercedes-Benz,CLA-ClassCLA250,CLA-Class,33100
1676,24995,2014,35995,Honolulu, HI,WDDSJ4EB5EN046186,Mercedes-Benz,CLA-ClassCLA250,CLA-Class,33100
1677,27887,2014,10394,San Antonio, TX,WDDSJ4EBXEN069334,Mercedes-Benz,CLA-ClassCLA250,CLA-Class,33100
1678,23790,2014,20073,Plano, TX,WDDSJ4GB7EN152183,Mercedes-Benz,CLA-ClassCLA250,CLA-Class,33100
1679,23950,2015,36900,Daytona, FL,WDDSJ4EB4FN184450,Mercedes-Benz,CLA-ClassCLA250,CLA-Class,33100
1680,37989,2014,42999,Spring Branch, TX,WDDLJ7DB9EA098709,Mercedes-Benz,CLS-ClassCLS550,S-Class,91250
1681,35490,2014,45974,Plano, TX,WDDLJ7DB3EA095059,Mercedes-Benz,CLS-ClassCLS550,S-Class,91250
1682,25250,2011,54289,Silver Spring, MD,WDDDJ7CB2BA167452,Mercedes-Benz,CLS-Class4dr,S-Class,91250
1683,43991,2014,39588,Houston, TX,WDDLJ9BB7EA123699,Mercedes-Benz,CLS-ClassCLS550,S-Class,91250
1684,38690,2014,42573,Crystal Lake, IL,WDDLJ9BB7EA097458,Mercedes-Benz,CLS-ClassCLS550,S-Class,91250
1685,37595,2014,36791,Teterboro, NJ,WDDLJ9BB8EA117748,Mercedes-Benz,CLS-ClassCLS550,S-Class,91250
1686,25788,2011,56794,Houston, TX,WDDDJ7CB5BA171169,Mercedes-Benz,CLS-Class4dr,S-Class,91250
1687,16995,2006,80444,Lawndale, CA,WDDDJ76X56A071571,Mercedes-Benz,CLS-ClassCLS55,S-Class,91250
1688,13995,2007,104775,Houston, TX,WDDDJ72X57A087146,Mercedes-Benz,CLS-Class4dr,S-Class,91250
1689,18995,2009,74242,Naples, FL,WDDDJ72X09A146588,Mercedes-Benz,CLS-Class4dr,S-Class,91250
1690,27500,2009,74206,Carrolton, TX,WDDDJ77X39A147744,Mercedes-Benz,CLS-Class4dr,S-Class,91250
1691,42415,2014,42705,Torrance, CA,WDDLJ7DB9EA100703,Mercedes-Benz,CLS-ClassCLS550,S-Class,91250
1692,42988,2014,24950,Fort Worth, TX,WDDLJ7DB2EA103751,Mercedes-Benz,CLS-ClassCLS550,S-Class,91250
1693,15995,2008,70146,Teterboro, NJ,WDDDJ72X58A130076,Mercedes-Benz,CLS-Class4dr,S-Class,91250
1694,19995,2011,76345,Manassas, VA,WDDDJ7CB7BA169360,Mercedes-Benz,CLS-Class4dr,S-Class,91250
1695,31997,2013,67390,Brooklyn, NY,WDDLJ9BB1DA064311,Mercedes-Benz,CLS-ClassCLS550,S-Class,91250
1696,39995,2014,36894,Great Neck, NY,WDDLJ9BB9EA119234,Mercedes-Benz,CLS-ClassCLS550,S-Class,91250
1697,63996,2014,23551,Arlington, VA,WDDLJ7GB6EA116093,Mercedes-Benz,CLS-ClassCLS63,S-Class,91250
1698,15000,2008,143748,Ontario, CA,WDDDJ77X58A125811,Mercedes-Benz,CLS-Class4dr,S-Class,91250
1699,27637,2012,76325,Grand Island, NY,WDDLJ9BB3CA045208,Mercedes-Benz,CLS-ClassCLS550,S-Class,91250
1700,20995,2011,79434,Naugatuck, CT,WDDHF9ABXBA370414,Mercedes-Benz,E-Class4dr,E,53500
1701,19988,2010,73502,Fremont, CA,WDDKJ5GB4AF012117,Mercedes-Benz,E-Class2dr,E,53500
1702,36575,2015,34851,Houston, TX,WDDHF5KB2FB148165,Mercedes-Benz,E-ClassE350,E,53500
1703,65380,2016,17,Cherry Hill, NJ,WDDHF8JB5GB265937,Mercedes-Benz,E-ClassE350,E,53500
1704,15600,2010,81195,Raytown, MO,WDDHF8HB5AA142416,Mercedes-Benz,E-Class4dr,E,53500
1705,54950,2017,9433,State College, PA,WDDZF4KB7HA075138,Mercedes-Benz,E-ClassE,E,53500
1706,32990,2014,58903,Marietta, GA,WDDHH8JB3EA896599,Mercedes-Benz,E-ClassE350,E,53500
1707,12950,2007,71634,Daytona, FL,WDBUF22X07B140276,Mercedes-Benz,E-Class4dr,E,53500
1708,34300,2014,25953,Willoughby, OH,WDDHF8JBXEB030009,Mercedes-Benz,E-ClassE350,E,53500
1709,19143,2011,101066,Savannah, GA,WDDKK7CF3BF090780,Mercedes-Benz,E-Class2dr,E,53500
1710,8995,2009,117980,Oklahoma City, OK,WDBUF56X19B419556,Mercedes-Benz,E-Class4dr,E,53500
1711,29954,2014,46691,Miami Gardens, FL,WDDHF0EB8EA946270,Mercedes-Benz,E-ClassE250,E,53500
1712,53943,2017,7634,Amityville, NY,WDDZF4KB9HA193756,Mercedes-Benz,E-ClassE,E,53500
1713,32982,2014,31110,Pleasanton, CA,WDDHF5KB8EA997446,Mercedes-Benz,E-ClassE350,E,53500
1714,39900,2014,9244,San Antonio, TX,WDDHF5KB9EB037014,Mercedes-Benz,E-ClassE350,E,53500
1715,28995,2014,44362,Duluth, GA,WDDHF5KB6EA842409,Mercedes-Benz,E-ClassE350,E,53500
1716,11188,2009,78930,Sarasota, FL,WDBUF87XX9B398433,Mercedes-Benz,E-Class4dr,E,53500
1717,19995,2010,46623,Chandler, AZ,WDDHF5GB2AA232560,Mercedes-Benz,E-Class4dr,E,53500
1718,16929,2009,64629,Madison, NC,WDBUF22X99B369655,Mercedes-Benz,E-Class4dr,E,53500
1719,64996,2014,30602,Bellevue, WA,WDDHF7GB8EA865727,Mercedes-Benz,E-ClassE63,E,53500
1720,128721,2016,9023,Charlotte, NC,WDCYC7DF7GX258173,Mercedes-Benz,G-ClassAMG,AMG,NaN
1721,149900,2017,1830,Summit, NJ,WDCYC7DF2HX262259,Mercedes-Benz,G-ClassAMG,AMG,NaN
1722,129490,2016,9461,Green Brook Township, NJ,WDCYC7DF4GX256543,Mercedes-Benz,G-ClassAMG,AMG,NaN
1723,144888,2017,2620,Thousand Oaks, CA,WDCYC7DF7HX273712,Mercedes-Benz,G-ClassAMG,AMG,NaN
1724,129995,2016,24141,Buena Park, CA,WDCYC7DF5GX251299,Mercedes-Benz,G-ClassAMG,AMG,NaN
1725,189995,2017,4088,Pompano Beach, FL,WDCYC7FFXHX262801,Mercedes-Benz,G-ClassAMG,AMG,NaN
1726,164988,2016,7478,Newton, NJ,WDCYC7FF3GX248317,Mercedes-Benz,G-ClassAMG,AMG,NaN
1727,45998,2016,19204,Houston, TX,WDDTG5CB1GJ196978,Mercedes-Benz,GLAAMG,AMG,NaN
1728,117888,2016,23254,Amityville, NY,WDCYC7DF7GX243320,Mercedes-Benz,G-ClassAMG,AMG,NaN
1729,45230,2016,6621,Philadelphia, PA,WDDTG5CB2GJ220883,Mercedes-Benz,GLAAMG,AMG,NaN
1730,129880,2016,10661,Palmyra, NJ,WDCYC7DFXGX246504,Mercedes-Benz,G-ClassAMG,AMG,NaN
1731,119736,2016,15918,Dallas, TX,WDCYC7DF6GX260495,Mercedes-Benz,G-ClassAMG,AMG,NaN
1732,125999,2016,14245,Pasadena, CA,WDCYC7DF0GX254174,Mercedes-Benz,G-ClassAMG,AMG,NaN
1733,135966,2016,3512,Arlington, VA,WDCYC7DF4GX255392,Mercedes-Benz,G-ClassAMG,AMG,NaN
1734,116950,2016,3917,St. Louis, MO,WDCYC7DF4GX247244,Mercedes-Benz,G-ClassAMG,AMG,NaN
1735,144000,2016,7236,Beverly Hills, CA,WDCYC7DF2GX254841,Mercedes-Benz,G-ClassAMG,AMG,NaN
1736,92400,2016,16426,Greenland, NH,4JGDF7EE4GA703985,Mercedes-Benz,GLAMG,AMG,NaN
1737,84890,2016,29064,Villa Park, IL,4JGDF7EE4GA692681,Mercedes-Benz,GLAMG,AMG,NaN
1738,131995,2016,14059,Austin, TX,WDCYC7DF9GX253864,Mercedes-Benz,G-ClassAMG,AMG,NaN
